index	table_id	annotator_id	premise	hypothesis	label
9805	T1589	GW1	 Katy Lied was released on March 1975.  Katy Lied was recorded on November 1974-January 1975.  The studio of Katy Lied is ABC, Los Angeles.  The length of Katy Lied is 35 : 25. 	Listening to all of Katy Lied takes more than an hour.	0
11974	T1968	GW94	 Images and Words was released on July 7, 1992  ( 1992-07-07 ).  Images and Words was recorded on October-December 1991.  The studio of Images and Words are BearTracks Studios, Suffern, New York, The Hit Factory, New York City.  The producer of Images and Words is David Prater.  	Images and Words was produced by David Porter.	0
2206	T1952	GW0	 Hndrxx was released on February 24, 2017 .  The length of Hndrxx is 68 : 59.  The label of Hndrxx are A1, Epic, Freebandz.  The producer of Hndrxx are DJ Esco (exec.), Future (also exec.), Cicero, Cirkut, Cubeatz, D. A. Doman, Detail, DJ Mustard, DJ Spinz, Dre Moon, DY, Go Grizzly, High Klassified, Jake One, K-Major, King BNJMN, Kuk Harrell, Major Seven, Mantra, Metro Boomin, Nash B, Sidney Swift, Southside, The Track Burnaz, Twice as Nice, Wheezy, Xeryus G.  	Hndrxx was released in the winter of 2017.	2
7495	T1191	GW4	 Charles Macintosh is a person.  Charles Macintosh was born on 29 December 1766 , Glasgow, Scotland.  Charles Macintosh died on 25 July 1843(1843-07-25) (aged 76) , Glasgow, Scotland.  The significant advance of Charles Macintosh was on Waterproof fabric  , Invented the waterproof raincoat in 1824.  	Charles Macintosh used waterproof fabric for many things.	1
15705	T2627	GW86	 Ateneh Faghih Nasiri was born on (1968-11-14) November 14, 1968 (age 50) , Tehran, Iran.  The nationality of Ateneh Faghih Nasiri is Iranian.  The alma mater of Ateneh Faghih Nasiri is Islamic Azad University.  The notable work of Ateneh Faghih Nasiri are Khaneye Sabz (The Green House), Khaleh Sara (Aunt Sara), Do Nafar-o Nesfi (Two and a Half Man), Mazraeye Pedari (Fatherhood Farm). 	Ateneh Faghih Nasiri lives in Tehran.	1
6263	T1235	GW28	 Californication is a album.  Californication was released on June 8, 1999 (1999-06-08).  Californication was recorded on December 1998 - March 1999.  The genre of Californication are Alternative rock, funk rock. 	Californication was a rock album recorded and released over a two-year period.	2
15686	T2625	GW68	 First Chicago Corporation was founded on 1863; 156 years ago (1863) as bank, 1969; 50 years ago (1969) as holding company.  First Chicago Corporation was defunct on 1995; 24 years ago (1995) as holding company, 1998; 21 years ago (1998) as banking brand.  The former type of First Chicago Corporation is Bank Holding Company.  The successor of First Chicago Corporation are First Chicago NBD (1995-1998), Bank One (1998-2004), Chase (2004-). 	It was founded as a holding company 106 years after its founding as a bank.	2
1589	T234	GW14	 Joseph Engelberger was born as Joseph Frederick Engelberger   ( 1925-07-26 ) July 26, 1925  Brooklyn, New York City, US.  Joseph Engelberger died on December 1, 2015 (2015-12-01)  (aged 90)  Newtown, Connecticut, US.  The alma mater of Joseph Engelberger is Columbia University  (B.S., 1946; M.S., 1949).  Joseph Engelberger was known for Robotics. 	Columbia University has more than one campus.	1
8818	T1367	GW12	 The workmaster of Bouquet of Lilies Clock Fabergé egg is Michael Perkhin.  The materials used of Bouquet of Lilies Clock Fabergé egg is onyx, diamonds, gold, silver, platinum.  The height of Bouquet of Lilies Clock Fabergé egg is 27 centimetres (11 in).  The surprise of Bouquet of Lilies Clock Fabergé egg is ruby pendant with rose-cut diamonds.  	The Bouquet of Lilies Clock FabergŽ egg contains a surprise of a ruby pendant inside.	1
14409	T2482	GW116	 Bat Out of Hell is a album.  Bat Out of Hell was singles on You Took the Words Right Out of My Mouth (Hot Summer Night) Released: October 1977, Two Out of Three Ain't Bad Released: February 1978, Paradise by the Dashboard Light Released: August 1978.   The studio of Bat Out of Hell are 8 Bearsville Studios, Woodstock, NY, Utopia Sound, Lake Hill, NY, The Hit Factory, New York, NY, House of Music, West Orange, NJ.  The genre of Bat Out of Hell are Hard rock, glam rock, heavy metal. 	Hard rock is featured most on the album.	1
6627	T1075	GW66	 The format of Bullet Points is Limited series.  The publication date of Bullet Points was on January 2007 - May 2007.  The no. of issues of Bullet Points is 5.  The main character(s) of Bullet Points is See  Characters.  	Bullet Points created a lot of controversy.	1
11017	T1833	GW84	 Ivar Jacobson is a person.  The alma mater of Ivar Jacobson are Chalmers Institute of Technology in Gothenburg, Royal Institute of Technology in Stockholm.  Ivar Jacobson was known for components and component architecture, use-cases and use-case driven development, SDL, a major contributor to UML, Objectory, RUP, aspect-oriented software development, SEMAT, Essence.  The institutions of Ivar Jacobson are Ericsson, Objective Systems, Rational Software, IBM, Ivar Jacobson International. 	Ivar Jacobson was never accepted into college.	0
14171	T2455	GW119	 Jared Kushner is a person.  The serving with of Jared Kushner is Stephen Miller.  The assumed office of Jared Kushner was on January 20, 2017.  The president of Jared Kushner is Donald Trump.  	Jared Kushner works for President Donald Trump.	2
1452	T214	GW0	 The type of Kas is Soft drink.  The country of origin of Kas is Spain.  Kas was introduced on 1956.  The variants of Kas are Bitter Kas , Kas Fruit.  	Kas is only twenty years old.	0
12223	T2004	GW85	 Independence Day is a movie.  The release date of Independence Day are June 25, 1996 (Mann Plaza Theater), July 2, 1996  (United States).  Independence Day was starring Will Smith, Bill Pullman, Jeff Goldblum, Mary McDonnell, Judd Hirsch, Margaret Colin, Randy Quaid, Robert Loggia, James Rebhorn, Harvey Fierstein, Harry Connick Jr..  The cinematography of Independence Day was by Karl Walter Lindenlaub. 	It was a cheap movie	0
7894	T1242	GW72	 Caitlyn Jenner was born as William Bruce Jenner ,  (1949-10-28) October 28, 1949 (age 69) , Mount Kisco, New York, U.S..  The sport of Caitlyn Jenner are American football, auto racing, track and field.  The home town of Caitlyn Jenner is Tarrytown, New York, U.S.  The college team of Caitlyn Jenner is Graceland Yellowjackets. 	Caitlyn Jenner is best known for American football	1
4716	T728	GW61	 Raspberry Coke is a food&drink.  The type of Raspberry Coke is Raspberry flavored Cola.  The manufacturer of Raspberry Coke is The Coca-Cola Company.  The related products of Raspberry Coke are Coca-Cola Cherry,  Black Cherry Vanilla Coca-Cola.  	Raspberry flavored Cola wasn't a success for its manufacturer.	2
8652	T1348	GW17	 The access requirements of Other information is Free. Registration for loans: be Swedish resident or citizen over 18. (Audiovisual may only be accessed for research purposes).  The criteria for collection of Other information is Suecana: publications published, broadcast or recorded in Sweden or  by Swedish originator or concerning Sweden.  Other information was established on 1661 (358 years ago) (1661).  The reference to legal mandate of Other information is The Government Approval Document for The Swedish National Library (available in Swedish). 	The National Library of Sweden was established 25 years ago.	0
8789	T1364	GW12	 Buddy Holly was born on (1936-09-07)September 7, 1936 , Lubbock, Texas, U.S..  Buddy Holly died on February 3, 1959(1959-02-03) (aged 22) , near Clear Lake, Iowa, U.S..  The genres of Buddy Holly are Rock and roll, rockabilly, pop, country.  The occupation(s) of Buddy Holly is Singer-songwriter, musician, producer. 	Buddy Holly, a rock and roll singer, was born and died in the same state.	0
13575	T2389	GW89	 Gymnastics at the Games of the XXVI Olympiad is a sports event.  The venue of Gymnastics at the Games of the XXVI Olympiad is Georgia Dome (artistic) , Stegeman Coliseum (rhythmic).  The dates of Gymnastics at the Games of the XXVI Olympiad is 20 July - 4 August 1996.  	The artistic gymnastics drew more viewers than the rythmic gymnastics did.	1
11210	T1858	GW85	 The nationality of Jackie Chan is Hong Kong.  The genre(s) of Jackie Chan are Cantopop, Mandopop, Hong Kong English pop, J-pop.  Jackie Chan was born on 7 April 1954  (age 64)   Victoria Peak, British Hong Kong.  The residence of Jackie Chan is Hong Kong. 	Jackie Chan is from hong kong	2
2228	T350	GW4	 Circe Offering the Cup to Ulysses is a painting.  The year of Circe Offering the Cup to Ulysses is 1891.  The medium of Circe Offering the Cup to Ulysses is Oil on canvas.  The dimensions of Circe Offering the Cup to Ulysses is 175 cm 92 cm (69 in 36 in). 	The painting Circe Offering the Cup to Ulysses took several years to complete.	1
11984	T1971	GW94	 Immortalized was released on August 21, 2015.  Immortalized was recorded on January-May 2015.  The studio of Immortalized is The Hideout Recording Studio Las Vegas, Nevada.  The producer of Immortalized is Kevin Churko.  	Immortalized was produced by Kevin Churko.	2
5463	T915	GW51	 The nutritional value of Chicken McNuggets is per 10 pieces (162 g) No sauce.  The carbohydrates of Chicken McNuggets is 30 g (10%).  The dietary fiber of Chicken McNuggets is 2 g.  The protein of Chicken McNuggets is 22 g. 	Chicken McNuggets is a staple on the McDonald's menu.	1
13328	T2362	GW119	 Jeunes filles au piano is a painting.  The artist of Jeunes filles au piano is Pierre-Auguste Renoir.  The year of Jeunes filles au piano is 1892.  The location of Jeunes filles au piano is Musée d'Orsay, Paris.  	Girls at the Piano was painted in 1892 by artist Pierre-Auguste Renoir.	2
10578	T1764	GW2	 Innervisions is a album.  Innervisions was released on August 3, 1973.  The studio of Innervisions are The Record Plant   (Los Angeles, California), Media Sound Studios   (New York City, New York).  The label of Innervisions is Tamla. 	Innervisions reached gold record status its first month on the charts.	1
7730	T1219	GW6	 The associated acts of Boy George are Culture Club, Jesus Loves You, Bow Wow Wow, Leigh Bowery, Band Aid.  The birth name of Boy George is George Alan O'Dowd.  Boy George was born on (1961-06-14) 14 June 1961 (age 57) , Barnehurst, Kent, England.  The labels of Boy George are EMI, Virgin, Epic, Sire, More Protein, Plan A Records, Very Me Records, Kobalt, BMG. 	George Alan O'Dowd has been mute since birth.	0
12045	T1980	GW93	 Impression, soleil levant is a painting.  The artist of Impression, soleil levant is Claude Monet.  The medium of Impression, soleil levant is Oil on canvas.  The location of Impression, soleil levant is Musee Marmottan Monet, Paris.  	Impression, soleil levant has only been displayed at one museum.	1
10114	T1661	GW1	 Karlheinz Brandenburg was born on ( 1954-06-20 )  20 June 1954  (age 64)   Erlangen, West Germany.  The alma mater of Karlheinz Brandenburg is University of Erlangen-Nuremberg.  The fields of Karlheinz Brandenburg is Computer science.  The institutions of Karlheinz Brandenburg are Fraunhofer Society, Technische Universitat Ilmenau.  	Karlheinz Brandenburg never graduated high school.	0
2047	T313	GW11	 The breeder of Brigadier Gerard is John L. Hislop.  The owner of Brigadier Gerard is Mr & Mrs. John L. Hislop.  The dam of Brigadier Gerard is La Paiva.  The earnings of Brigadier Gerard is euro253,024.70.  	Brigadier Gerard is a hirse.	2
5407	T1352	GW19	 Buzzcocks is a musician.  The genres of Buzzcocks are Punk rock, pop punk, new wave.  The labels of Buzzcocks are United Artists, I.R.S., Cooking Vinyl, ROIR, EMI.  The associated acts of Buzzcocks are Flag of Convenience, Magazine. 	The Buzzcocks are the most successful punk rock bands to come out of the United Kingdom.	1
9164	T1417	GW1	 John Adams was born on ( 1735-10-30 ) October 30, 1735 Braintree, Massachusetts Bay, British America (now Quincy, Massachusetts).  John Adams died on July 4, 1826 (1826-07-04)  (aged 90) Quincy, Massachusetts, U.S..  The political party of John Adams are Pro-Administration (before 1795), Federalist (1795 - c. 1808), Democratic-Republican (c. 1808 - 1826).  The spouse(s) of John Adams is Abigail Smith ( m.   1764 ; died  1818 ). 	The Summer of 1735 was when John Adams was born.	0
7839	T1235	GW12	 Californication was released on June 8, 1999 (1999-06-08).  Californication was recorded on December 1998 - March 1999.  The studio of Californication is Cello Studios, Los Angeles, California.  The length of Californication is 56:24. 	Recording Californication involved the latter part of 1998 and the early part of 1999.	2
253	T39	GW3	 The alma mater of Ernesto Zedillo (GColIH) are National Polytechnic Institute (IPN) , Yale University.   Ernesto Zedillo (GColIH) was born on 27 December 1951 (1951-12-27 ) (age 67)  Mexico City, Mexico.  The political party of Ernesto Zedillo (GColIH) is Institutional Revolutionary.  The residence of Ernesto Zedillo (GColIH) is New Haven, Connecticut, United States. 	Ernesto Zedillo has permanently moved to the United States	1
10012	T1637	GW4	 The organization of John Logie Baird   FRSE are Consulting Technical Adviser, Cable & Wireless Ltd (1941-), Director, John Logie Baird Ltd, Director, Capital and Provincial Cinemas Ltd.  John Logie Baird   FRSE was born on ( 1888-08-13 ) 13 August 1888  Helensburgh, Argyll and Bute, Scotland.  John Logie Baird   FRSE died on 14 June 1946 (1946-06-14)  (aged 57)  Bexhill, Sussex, England.  The resting place of John Logie Baird   FRSE is Baird family grave in Helensburgh Cemetery. 	John Logie Baird was born and died in the same country.	0
7883	T1240	GW40	 The partner(s) of Carrie Fisher is Bryan Lourd (1991-94).  Carrie Fisher died on December 27, 2016(2016-12-27) (aged 60) , Los Angeles, California, U.S..  The relatives of Carrie Fisher are Todd Fisher (brother), Joely Fisher (half-sister), Tricia Leigh Fisher (half-sister).  The spouse(s) of Carrie Fisher is Paul Simon , ( m. 1983;  div. 1984). 	Carrie Fisher was married to Paul Simon when she died.	0
4530	T696	GW28	 De La Soul is a musician.  The genres of De La Soul are Hip hop, alternative hip hop.  The years active of De La Soul was on 1987 (1987)-present.  The associated acts of De La Soul are Prince Paul, Gorillaz, A Tribe Called Quest, Jungle Brothers, Mos Def, Teenage Fanclub, J Dilla, Common, Beastie Boys, David Byrne, Little Dragon, Snoop Dogg.  	De La Soul won numerous awards for their music.	1
2739	T437	GW4	 Coney Dog is a city.  The place of origin of Coney Dog is United States.  The serving temperature of Coney Dog is Hot.  The main ingredients of Coney Dog is Hot dog, or a beef or beef and pork European-style Vienna sausage with lamb or sheep casing,topped with a meat sauce made of seasoned ground beef or beef heart, topped with yellow mustard, white onion and sometimes cheese..  	A Coney Dog was originated in the United States.	2
