index	table_id	annotator_id	premise	hypothesis	label
8404	T1315	GW4	 The address of Indian Institute of Science Education and Research, Bhopal is Bhopal Bypass Road Bhauri, Bhopal, Madhya Pradesh, 462066, India , 23°17′09″N 77°16′32″E﻿ / ﻿23.285832°N 77.275654°E﻿ / 23.285832; 77.275654.  Indian Institute of Science Education and Research, Bhopal was established on 2008.  The founder of Indian Institute of Science Education and Research, Bhopal is Vinod K. Singh.  The director of Indian Institute of Science Education and Research, Bhopal is Siva Umapathy. 	Vinod K. Singh started teaching at the Indian Institute of Science Education and Research, Bhopal 11 years ago.	1
6289	T1033	GW32	 The mayor of Cebu City is Tomas Osmena.  The vice mayor of Cebu City is Edgar Labella.  The city council of Cebu City are Members 1st District (North), Alvin Arcilla, Mary Ann delos Santos, Sisinio Andales, Joy-Augustus Young, Jerry Guardo, Raymond Alvin Garcia, Pastor Alcover Jr., Joel Garganera, 2nd District (South), David Tumulak, Margarita Osmena, Eduardo Rama Jr., Joey Daluz, Hanz Abella, Eugenio Gabuya, James Cuenco, Jocelyn Pesquera, 2016 unofficial result.  The representative of Cebu City are Congress 1st LegDist (North), Raul del Mar, 2nd LegDist (South), Rodrigo Abellanosa, 2016 unofficial result. 	Thomas Osmena is a member of Congress in Cebu City.	0
14004	T2437	GW116	 Hotel Lobby is a painting.  The medium of Hotel Lobby is Oil on canvas.  The dimensions of Hotel Lobby is 81.9 cm (32.2 in)   103.5 cm (40.7 in).  The location of Hotel Lobby is Indianapolis Museum of Art.  	The painting has been showcased in multiple locations.	1
9237	T1438	GW86	 Jinder Mahal is a person.  The birth name of Jinder Mahal is Yuvraj Singh Dhesi.  Jinder Mahal was born on ( 1986-07-19 )  July 19, 1986  (age 32)  Calgary, Alberta, Canada.  The relatives of Jinder Mahal is Gama Singh (uncle).  	Jinder Mahal has been known by more than one name.	2
5606	T1209	GW12	 Channel Orange was released on July 10, 2012 (2012-07-10).  Channel Orange was recorded on 2011-2012.  The studio of Channel Orange are EastWest, Hollywood, CA, Henson, Hollywood, CA, Manhattan Sound Recording, New York, NY, Record Plant, Hollywood, CA, San Ysidro, Beverly Hills, CA, Studio for the Talented and Gifted, Los Angeles, CA, Westlake, Los Angeles, CA.  The length of Channel Orange is 62:18. 	Channel Orange was released in the summer of 2012.	2
4666	T716	GW51	 The residence of Diane Keaton is Beverly Hills, California, U.S..  The education of Diane Keaton is Santa Ana High School.  The occupation of Diane Keaton are Actress, director, producer.  The years active of Diane Keaton is 1968-present. 	Keaton got her first break as an actress when she starred in Blazing Saddles.	1
4454	T689	GW51	 Coalbrookdale by Night is a painting.  The artist of Coalbrookdale by Night is Philip James de Loutherbourg.  The year of Coalbrookdale by Night is 1801.  The type of Coalbrookdale by Night is Oil painting. 	Coalbrookdale is a 17th century oil painting.	2
14421	T2483	GW86	 Enterprise Products Partners L.P. is a organization.  The type of Enterprise Products Partners L.P. is Public.  The industry of Enterprise Products Partners L.P. is Oil and gas.  The services of Enterprise Products Partners L.P. is Oil and gas transportation. 	Enterprise Products Partners L.P. provides transportation services for its own products.	1
396	T60	GW1	 The labels of Joe Walsh are Asylum, Epic, ABC, Dunhill, Probe, Warner Bros., Full Moon, Atlantic, MCA, Fantasy, The Orchard.  The associated acts of Joe Walsh are James Gang, Barnstorm, Eagles, Ringo Starr &amp; His All-Starr Band, John Entwistle, The Beach Boys, The Strat Pack, The Party Boys, Herbs (band), The Who, Foo Fighters.  Joe Walsh was also known as Clown Prince of Rock, Average Joe.  The genres of Joe Walsh are Hard rock, blues rock, pop rock, country rock. 	Joe Walsh's favorite genre to play was blues rock.	1
14253	T2464	GW28	 Judoat the Games of the XXX Olympiad is a sports event.  The venue of Judoat the Games of the XXX Olympiad is ExCeL Exhibition Centre.  The dates of Judoat the Games of the XXX Olympiad is 28 July - 3 August 2012.  	Judo at the Games of the XXX Olympiad had the most participants to date.	1
2433	T381	GW0	 The other names of Cher are Cheryl LaPiere , Cher Bono , Cherilyn Sarkisian , La Piere Bono Allman.  The associated acts of Cher are Sonny & Cher , Allman and Woman , Black Rose.  The spouse(s) of Cher are Sonny Bono ( m.  1969;  div.  1975)  , Gregg Allman ( m.  1975;  div.  1979).  The children of Cher are Chaz Bono , Elijah Blue Allman. 	Cher married Sonny Bono after her divorce to one of the Allman Brothers.	0
14990	T2546	GW116	 The land area of Addis Ababa is 527 km 2  (203 sq mi).  The country of Addis Ababa is Ethiopia.  The time zone of Addis Ababa is UTC+3 (East Africa Time).  The capital of Addis Ababa are Population: 3,384,569, Area: 527 km2 (203 sq mi). 	Addis Ababa is located in Ethiopia.	2
12730	T2295	GW4	 Daegu is a city.  The hangul of Daegu is 대구광역시.  The hanja of Daegu is 大邱廣域市.  The revised romanization of Daegu is Daegu-gwangyeoksi. 	Daegu has the same name in all languages.	0
3530	T553	GW0	 The birth name of Dave Navarro is David Michael Navarro.  Dave Navarro was born on ( 1967-06-07 )  June 7, 1967  (age 51)   Santa Monica, California, U.S..  The labels of Dave Navarro are Warner, Capitol.  The associated acts of Dave Navarro are Jane's Addiction, Red Hot Chili Peppers, Mike Hawk, Deconstruction, The Panic Channel, Camp Freddy, Spirits in the Sky, Marilyn Manson, Guns N' Roses, Nine Inch Nails, Alanis Morissette, Finger Eleven.  	Dave Navarro was born in California's largest city.	0
891	T133	GW1	 The service / branch of Joseph Stalin is Soviet Armed Forces.  The rank of Joseph Stalin is Marshal of the Soviet Union (1943 - 1945).  The battles/wars of Joseph Stalin are World War II, Russian Civil War, Polish-Soviet War, Winter War.  The other offices held of Joseph Stalin are 1941–47: Minister of Defense,  1941–45: Chairman, State Defense Committee,   1920–22: Chairman, Workers' and Peasants' Inspectorate of the Russian SFSR ,  1917–22: People's Commissar, Nationalities of the Russian SFSR, Leader of the Soviet Union.  	Joseph Stalin was replaced by Malenkov as leader of the Soviet Union.	2
7676	T1213	GW0	 The academic staff of University of Washington is 5,803.  The administrative staff of University of Washington is 16,174.  The undergraduates of University of Washington is 32,594 (Fall 2018).  The postgraduates of University of Washington is 15,305 (Fall 2018). 	University of Washington has more staff members than postgraduates.	0
7964	T1251	GW52	 The number of formation of Bill & Melinda Gates Foundation is 2000; 19 years ago (2000).  The endowment of Bill & Melinda Gates Foundation is $50.7 billion (2017) [update].  The number of employees of Bill & Melinda Gates Foundation is 1,541 (2017).  The type of Bill & Melinda Gates Foundation are Non-operating private foundation, 501(c)(3). 	BMGF's endowment was less than 50 million in 2017.	0
15107	T2559	GW110	 The release date of Snow Job is 1972 (Limited release).  Snow Job was directed by George Englund.  Snow Job was produced by Edward L. Rissien.  Snow Job was written by Jeffrey Bloom (screenplay) , Ken Kolb (screenplay) , Richard Gallagher (story). 	Snow Job was based on a screenplay written by two people and released in 1972.	2
3740	T591	GW51	 Chromatics is a musician.  The genres of Chromatics are Synth-pop, synth-rock, indie rock, dream pop, no wave (early).  The associated acts of Chromatics are Glass Candy, Desire, Symmetry.  The website of Chromatics is Official Facebook.  	The Chromatics created the song Wonderwall.	0
7222	T1147	GW22	 The owner of Runways is Government of Singapore.  The operator of Runways are Changi Airport Group (CAG), Civil Aviation Authority of Singapore (CAAS), Republic of Singapore Air Force (RSAF).  The location of Runways is Changi, Singapore.  The hub for of Runways are Jetstar Asia Airways, Scoot, SilkAir, Singapore Airlines, Singapore Airlines Cargo, FedEx Express. 	CAG, CAAS, RSAF are the only operator for Changi Airport Singapore.	1
2164	T338	GW30	 The genres of Fleet Foxes are Indie folk , Americana , baroque pop , folk rock.  The years active of Fleet Foxes was on 2006 - 2012 ,  2017 - present.  The labels of Fleet Foxes are Sub Pop  (US) , Bella Union  (UK and Europe) , Arts & Crafts  Mexico , Nonesuch , Warner Bros..  The associated acts of Fleet Foxes are Animal Collective , Pedro the Lion , Joanna Newsom , Father John Misty , The Blood Brothers , Past Lives , Peter Matthew Bauer , Dolour , Beach House. 	Fleet Foxes have won two Grammys.	1
8803	T1366	GW11	 The office location of National Union of Teachers is London, WC1 , United Kingdom.  National Union of Teachers was date dissolved on September 1, 2017 (2017-09-01).  The number of members of National Union of Teachers is 372,136 (2015).  The key people of National Union of Teachers is Kevin Courtney, General Secretary , Philipa Harvey, President. 	National Union of Teachers has had 5 presidents.	1
13021	T2327	GW119	 Emmanuel Macron is a person.  The prime minister of Emmanuel Macron is Manuel Valls.  The preceded by of Emmanuel Macron is Arnaud Montebourg.  The succeeded by of Emmanuel Macron is Michel Sapin.  	Emmanuel Marcon was succeeded by Arnaud Montebourg.	0
69	T9	GW10	 Jeff Lynne is a musician.  The labels of Jeff Lynne are United Artists, Jet, Harvest, Epic, Sony BMG, Reprise, Frontiers.  The occupation(s) of Jeff Lynne are Musician, singer-songwriter, record producer.  The years active of Jeff Lynne was on 1963 - present. 	Since 1963, Jeffrey Lynne actively engaged in the profession of Musician, singer-songwriter and record producer.	2
6203	T1020	GW2	 The other names of Chamois Coloured Goat are French:   Chevre chamoisee, German:   Gamsfarbige Gebirgsziege, Italian:   Camosciata delle Alpi.  The country of origin of Chamois Coloured Goat is Switzerland.  The distribution of Chamois Coloured Goat are Switzerland, Austria, Italy.  The use of Chamois Coloured Goat is milk.  	The Chamois Coloured Goat originated in Switzerland and is used for milking.	2
10378	T1736	GW93	 Isaac Singer was born on October 27, 1811  Pittstown, New York.  The birth name of Isaac Singer is Isaac Merrit Singer.  Isaac Singer died on July 23, 1875 (1875-07-23)  (aged 63)  Paignton, Devon, UK.  The nationality of Isaac Singer is United States. 	Isaac Singer's middle name is Edward.	0
9147	T1414	GW1	 Jesse Ramsden is a person.  Jesse Ramsden was born on ( 1735-10-06 ) 6 October 1735  Salterhebble, Yorkshire, UK.  Jesse Ramsden died on 5 November 1800 (1800-11-05)  (aged 65)  Brighton, Sussex.  The awards of Jesse Ramsden is Copley Medal (1795). 	Jesse Ramsden has a Fall Birthday.	2
5528	T924	GW66	 Bull-Leaping Fresco is a painting.  The artist of Bull-Leaping Fresco is Unknown.  The location of Bull-Leaping Fresco is Heraklion Archaeological Museum, Heraklion, Crete.  The owner of Bull-Leaping Fresco is Hellenic Republic.  	"The artist behind the fresco ""Bull-Leaping Fresco"" is unknown."	2
13675	T2400	GW116	 Halestorm is a musician.  The genres of Halestorm are Hard rock, heavy metal, alternative metal, post-grunge, alternative rock.  The labels of Halestorm is Atlantic.  The associated acts of Halestorm is Trans-Siberian Orchestra. 	Halestorm plays jazz music.	0
9672	T1560	GW68	 The organization of John Ernst Worrell Keely is Keely Motor Company.  The notable work of John Ernst Worrell Keely is Keely engine.  The occupation of John Ernst Worrell Keely is Inventor.  The years active of John Ernst Worrell Keely was on 1872  ( 1872 ) - 1897  ( 1897 ). 	He founded the Keely Motor Company.	1
13644	T2397	GW111	 The venue of Women's artistic individual all-around at the Games of the XXXI Olympiad is Arena Olímpica do Rio.  The date of Women's artistic individual all-around at the Games of the XXXI Olympiad is 11 August.  The competitors of Women's artistic individual all-around at the Games of the XXXI Olympiad is 24 from 14 nations.  The winning total of Women's artistic individual all-around at the Games of the XXXI Olympiad is 62.198 points.  	The points scored at the Women's artistic individual all-around at the Games of the XXXI Olympiad were scored by only 2 nations.	1
6998	T1119	GW28	 Burzum was also known as Count Grishnackh.  The genres of Burzum are Black metal, dark ambient, neo-Medieval music.  The years active of Burzum was on 1991-1999, 2009-2018.  The associated acts of Burzum are Mayhem, Old Funeral, Darkthrone. 	Burzum has performed continuously since their debut.	0
2426	T2008	GW30	 Hong Kong Special Administrative Region of the People's Republic of China is a country.  The secretary for justice  of Hong Kong Special Administrative Region of the People's Republic of China is Teresa Cheng.  The ethnic groups of Hong Kong Special Administrative Region of the People's Republic of China are 92.0% Chinese, 2.5% Filipino, 2.1% Indonesian, 0.8% White, 2.6% Other.  The government of Hong Kong Special Administrative Region of the People's Republic of China is Devolved executive-led system within a socialist republic. 	The great majority of people in Hong Kong lives in tiny places of less than 30m2.	1
14409	T2482	GW116	 Bat Out of Hell is a album.  Bat Out of Hell was singles on You Took the Words Right Out of My Mouth (Hot Summer Night) Released: October 1977, Two Out of Three Ain't Bad Released: February 1978, Paradise by the Dashboard Light Released: August 1978.   The studio of Bat Out of Hell are 8 Bearsville Studios, Woodstock, NY, Utopia Sound, Lake Hill, NY, The Hit Factory, New York, NY, House of Music, West Orange, NJ.  The genre of Bat Out of Hell are Hard rock, glam rock, heavy metal. 	Hard rock is featured most on the album.	1
13240	T2352	GW27	 Genghis Khan is a person.  The reign of Genghis Khan was on Spring 1206 - August 18, 1227.  The coronation of Genghis Khan was on Spring 1206 in a Kurultai at the Onon River, Mongolia.  The successor of Genghis Khan is Ögedei Khan.  	Genghis Khan was coronated just before his death.	0
4482	T691	GW51	 Close to the Edge was recorded on February-July 1972.  The genre of Close to the Edge is Progressive rock.  The label of Close to the Edge is Atlantic.  The producer of Close to the Edge are Eddy Offord, Yes.  	The name Close to the Edge was inspired by the lead singer almost falling off a cliff while exploring the Grand Canyon.	1
